driverId,year,min_percentage_difference,avg_percentage_difference,max_percentage_difference
154,2017,0.06940026603435313,244.90010094157535,8691.173124539919
154,2018,2.075994551688507,13.984360584947575,88.62976894142935
154,2019,1.7818869510401343,18.119525289100437,52.331678668810746
154,2020,3.381248513270126,895.1269221701806,8210.804926955028
155,2011,1.7120046092431789,40.35514191152429,82.90903890160183
155,2012,0.0,43.721687260699774,135.97168597168596
155,2014,4.390022301148097,208.9832473361701,4734.62440813889
807,2012,0.0,35.03616607003265,131.79314784350188
807,2013,0.0,28.027188696816687,118.3853459972863
807,2014,1.2106537530266344,148.24326237801753,4748.193490594207
807,2015,0.0,16.83640052845587,58.34218916046758
807,2016,0.05549389567147614,700.311376707462,11161.586767591814
807,2017,0.26025099762882425,256.95594407075134,8691.012514220705
807,2018,0.32919101308534277,7.725249290430294,32.62224610424503
807,2019,1.3635755982353728,11.160011264840772,41.51569447209503
807,2020,2.5024374390640234,3.460831400182664,4.650994836240205
807,2022,6.515533860091837,18.020759170487445,41.85923326491425
808,2011,1.2490886998784934,39.884828212495385,93.8206938434677
808,2012,0.0,44.566364597537046,110.10983013848148
811,2011,0.0,38.15261493197983,121.32384648555413
811,2012,0.0,39.72489372262137,184.84344364565385
812,2011,12.047165077772203,28.228800802809833,59.95484194681385
813,2011,0.0,36.37385103362454,118.61250948210468
813,2012,0.05303432078187742,33.25706721443696,72.17738894335923
813,2013,0.0,35.29112366407919,107.16514089909477
813,2014,0.03716858016023788,158.194492418648,4708.023717101054
813,2015,0.0,28.848614477982476,341.7688194158782
814,2011,0.06719388018814286,36.57040814047317,144.0998604434796
814,2012,1.6770329417184981,35.179198880712626,100.56625141562854
814,2013,2.6289913574496713,40.841074583110476,493.7692901234568
814,2017,4.9723497984815825,4.9723497984815825,4.9723497984815825
815,2011,0.0,43.489953450351,110.19748653500898
815,2012,0.0,37.23435017002528,115.18214043291349
815,2013,0.0,23.80477884793631,122.08074002169818
815,2014,0.4708097928436911,152.98120790545283,4744.5676747856505
815,2015,1.809715313789819,20.3419507110623,96.04629911666159
815,2016,0.0,667.9143293584007,11160.992430613962
815,2017,0.053536773071003144,265.23158951617916,10571.277521247408
815,2018,0.0,14.859705859862247,87.4183224429924
815,2019,0.0,13.122435293628136,38.95414426969275
815,2020,0.43540532798625037,989.7819672814477,8158.6479518762535
815,2021,0.0,723.6478700895084,13329.648545124655
815,2022,0.0,409.4973745131471,10678.803054519623
816,2011,0.2551548169091787,50.538955883427896,278.4179761633645
816,2012,46.335287846481876,46.335287846481876,46.335287846481876
817,2011,11.34872417982989,237.56362011050874,4599.775470109458
817,2012,2.3079300752137923,37.04164197626847,89.13272471910112
817,2013,0.0,24.817587609436163,51.515151515151516
817,2014,0.0,137.54160642228064,4743.748666979483
817,2015,0.27712288538693797,18.09192743351254,89.07706366128541
817,2016,0.0,563.108987894475,11162.125035043453
817,2017,0.10272424703126927,285.2441806622222,8689.01826942381
817,2018,0.018996058317899037,5.62791493128425,32.85104680624083
817,2019,1.8006993006993006,16.057737682715327,56.10436262229995
817,2020,0.05156115726152965,919.0122289999923,8155.514179318247
817,2021,0.0,1138.0376500858895,13441.852026073517
817,2022,0.3920155003830037,415.07992705511407,10780.177588350205
818,2012,0.0,35.391610705632544,83.86183465458663
818,2013,3.577275418858198,36.200162817531314,137.3456790123457
818,2014,0.0,139.508402334749,4748.1721622659215
819,2012,0.0,52.91171245763774,198.28070175438597
819,2013,0.0,27.952523323434818,114.2554012345679
820,2013,0.0,27.150609746716388,90.66787275742499
820,2014,0.0,159.3930845994651,4745.527449558504
821,2013,0.0,24.0132219652742,66.92296095281169
821,2014,1.9067796610169492,134.87865337441235,4739.623768289041
821,2016,0.0,533.5666529994216,11176.405943369778
822,2013,2.433655882719382,34.90339053163576,140.7661099109542
822,2014,0.0,136.23703462356855,4750.036258158086
822,2015,0.0,21.81887462178144,83.48214285714286
822,2016,0.0,701.308476639916,11162.097000280348
822,2017,0.0,263.22887639312984,8690.1425416583
822,2018,0.0,12.626964398874042,78.37272873452324
822,2019,0.5244755244755245,10.062849384693854,57.47495747495748
822,2020,0.2566452795600367,766.2265839552093,8129.172156975079
822,2021,0.47943595769682723,803.9323534052921,13576.695114575634
822,2022,3.5558328134747343,564.897643040213,10753.248090925235
823,2013,0.0,27.770949673424425,101.13526235636164
824,2013,2.4800585182346997,27.429885309078347,126.09678878335595
824,2014,0.0,184.18517110731642,4736.01928080877
825,2014,0.0,125.90533220330889,4745.331228938276
825,2016,0.0,548.0059597195578,11164.250070086908
825,2017,0.028916777514313804,261.8896677008143,8684.742019674763
825,2018,1.3455682659863386,22.217925914331058,137.4183224429924
825,2019,0.0,13.069285519398724,43.263067061143985
825,2020,4.353145070853298,243.77492152356172,4751.517946997652
825,2022,1.4456451728333213,361.77141064564375,10781.239566684426
826,2014,1.8047410588915502,128.5867523323144,4739.521392313271
826,2015,0.0,16.3081795379486,76.62081302819074
826,2016,0.0,553.6222506738197,11177.073170731706
826,2017,0.0,32.99459156396371,488.0915524104378
826,2019,0.0,18.203028584496035,150.36796662224026
826,2020,0.3838441707247207,839.930876266456,8183.901460899456
828,2014,3.4436373419424267,176.5230104080458,4651.315957855223
828,2015,0.0,21.04829623052169,102.22953517071164
828,2016,0.0,176.19972818512707,6317.5425129900805
828,2017,0.289167775143138,263.070829640417,8699.77246871445
828,2018,0.0,23.13138656466653,194.08587811708227
829,2014,46.06079404466501,47.918734491315135,49.77667493796526
829,2015,3.5890625532059794,28.138954113235133,72.36744629061276
830,2015,0.0,24.69777880219627,118.47623774661868
830,2016,0.014138938637006316,594.6394695162037,11167.973086627419
830,2017,0.0,13.63487908803364,68.12644889357217
830,2018,0.0,7.673559218898538,31.784237898386454
830,2019,0.0,10.250190663694458,65.68107017730121
830,2020,0.0,426.3242666780853,6245.512126010501
830,2021,0.0,524.6676728511687,6885.5573676132
830,2022,0.0,368.29772642735105,10687.863612147044
831,2015,3.388156774610958,20.373544706189996,76.13467261904762
831,2016,3.0812901102517687,764.5740534207641,11159.915895710681
832,2015,1.4925373134328357,29.61371143461337,158.13899685359985
832,2016,2.114588434314206,602.0593686571387,11163.403420241099
832,2017,0.15391822257913404,299.64916149798535,8691.360503245667
832,2018,1.0945488586447756,11.993738527281316,57.54433100483611
832,2019,0.0,23.44903815600651,165.85153850611349
832,2020,0.98908111174135,402.82905900768026,6243.732811067589
832,2021,0.4289268250836407,1172.0053830443937,13425.461998521603
832,2022,0.028293879090823353,450.6326246343394,10668.076718167287
833,2015,6.010476978218914,26.597975917993864,60.77977459640572
834,2015,7.157090667552309,21.344452102330745,56.7087346396546
835,2016,1.7485353762956286,285.427128934463,6325.921114785074
835,2017,0.0,14.845158688835614,38.76004858018622
836,2016,0.0,619.7196174119972,11161.362489486964
836,2017,4.9155198255893175,282.19016930477875,8704.423475874992
837,2016,0.0,29.32684027544968,71.79223450758549
838,2016,27.027724714750374,28.387285524979777,30.703701791522537
838,2017,0.005783355502862761,298.8382684888519,8694.679783176069
838,2018,0.2971043412708971,18.69650139616642,121.9113441372736
839,2016,0.1439855191706434,1220.5660128480538,11164.659377628259
839,2017,0.3759181076860795,250.69622661855882,8692.565080639764
839,2018,1.2097769730886347,15.3211394370019,124.39230012645777
839,2020,0.0,531.5061753425812,6247.291440953412
839,2021,0.0,896.3924882224369,7404.60734124823
839,2022,0.2482108137177843,472.90779920744717,10380.412004972475
840,2017,0.3079327144038974,246.75576505598065,8684.902629993976
840,2018,0.0,16.45101469295599,120.56958624395486
840,2019,0.0,13.86707597846712,53.28820757847236
840,2020,0.97393297049556,805.7700720661193,8147.367516470925
840,2021,0.0,655.9061614023833,7407.7551464982025
840,2022,0.47987876746927094,397.9005746329291,10800.433315574499
841,2017,33.353544776119406,51.816440423453834,70.27933607078826
841,2019,1.2375026218275886,18.94652169972132,98.56829201353948
841,2020,0.0,414.3268522397465,6241.465955496292
841,2021,0.0,947.5807111767236,13456.373899603523
842,2017,1.4042693558267754,8.494047455166502,34.0483179047189
842,2018,1.8458503593067492,13.715867486624001,56.80861655428339
842,2019,0.2647615045177558,10.744893843676632,55.63424614416116
842,2020,0.0,445.44352044126487,6233.356946412201
842,2021,0.043184108248164675,1024.8618953397317,13352.25455278543
842,2022,0.0,417.6677760776418,10729.160007103534
843,2017,0.1241815308195981,9.684232643414148,34.51117633777376
843,2018,0.0,17.525092014955657,94.76658593341881
844,2018,0.32764455966011374,14.820405604608318,87.06072004298764
844,2019,0.031191515907673113,11.36106919435128,40.38940719707945
844,2020,0.34947006588370094,732.1860518674304,8131.859066170152
844,2021,0.09928139183055976,981.5564988181044,13357.052617431622
844,2022,0.0,402.2862814429647,10684.44326052211
845,2018,1.0239068150861868,11.501735861082247,39.778142974527526
846,2019,0.0,21.16472248974498,194.01402329489483
846,2020,0.0,787.9998533959474,8181.947865940991
846,2021,0.0,939.562885945187,13409.905248303206
846,2022,0.6997820351038201,417.3777970386077,10708.79062333511
847,2019,0.0,12.929438078041091,40.99785594251608
847,2020,0.0,783.5519250432014,8190.9538814093385
847,2021,0.3469052400949425,857.1652568980903,13583.032054297424
847,2022,1.0405685721086817,158.2014448162489,4724.224671227826
848,2019,0.0,15.104242196942046,73.9565865474194
848,2020,0.0,764.5709855653365,8142.4462904611855
848,2022,1.0090889572747441,136.69514724139236,4757.536154697038
849,2020,0.3194137817652309,355.97624814545435,6246.903908659055
849,2021,0.0,1043.4686473681556,13663.691956185741
849,2022,0.0,369.2206527547151,10739.6519268336
850,2020,9.029393106364981,17.387936053130183,33.876649913100664
851,2020,5.151194755762318,27.69295834214422,69.28737576654684
852,2021,0.21501725796412607,1082.9497983432168,13363.651636314766
852,2022,0.0,381.5817750968539,10597.428520689044
853,2021,0.45593419506462984,889.0604243696192,12190.605470062495
854,2021,0.8413631022326675,848.7796537232904,13435.219407297896
854,2022,1.2237887354183068,324.1437961690821,10786.783874977802
855,2022,0.0,192.30511128248554,4710.664099307633
856,2022,5.7041074724237095,5.7041074724237095,5.7041074724237095
