driverId,year,min_percentage_difference,avg_percentage_difference,max_percentage_difference
1,2007,0.0,7.852699820157877,1465.7910891409
1,2008,0.0,7.6666095747271354,101.28794848206071
1,2009,0.07434593280543787,6.171578179366508,79.37449793819954
1,2010,0.0,10.709895699849021,2567.4505927061323
1,2011,0.0,8.270088535043902,1600.1049400529946
1,2012,0.0,9.619926122771638,3014.5459780385613
1,2013,0.0,8.981089995450318,1887.318646591013
1,2014,0.0,10.500677288841782,3705.9757553305344
1,2015,0.0,6.390782753661611,94.0324278795536
1,2016,0.0,12.664773542989316,2393.1059140730317
1,2017,0.0,7.8604641182711,1330.6445219980471
1,2018,0.0,7.064682507769774,98.607870883849
1,2019,0.0,7.4320338049511125,128.5263226564029
1,2020,0.0,16.826207379805844,1933.327290745172
1,2021,0.0,16.490929517277163,2415.493641174944
1,2022,0.0,14.311455848337342,3435.031488233344
2,2000,1.824363212913761,8.805688023354568,125.93325389971687
2,2001,0.7693067769574975,6.737974474823162,227.77973829453862
2,2002,1.343709160033266,6.148549981365258,75.71502785073162
2,2003,1.6947156560465915,8.774377680627154,101.33972108445484
2,2004,1.9638476436410586,10.531654973616387,341.3441412642235
2,2005,0.23983326874941088,5.909705585826089,82.45487790491919
2,2006,0.8902724112452912,7.777389376506762,83.60764225051778
2,2007,0.4061982849405747,8.616713419107601,1284.9697909599045
2,2008,0.0,8.253699847843768,154.1616137907653
2,2009,0.10068709620279126,6.446199920483713,79.86682781109616
2,2010,1.3814009518731363,21.700665012140817,2563.588706385989
2,2011,0.2663530388460341,31.144881723866614,9655.635687925567
3,2006,0.0,7.199227236897127,91.14693734177982
3,2007,0.780791285119992,7.466345838777263,96.90418043384571
3,2008,0.7624019538165325,8.462095852779342,105.45698889994443
3,2009,0.0,6.327563111465273,77.52377260392676
3,2010,0.14826048575114875,10.706452266049862,2567.205710295038
3,2011,0.04763482727197415,20.235532234025804,9647.7623577109
3,2012,0.0,10.617339324810047,3013.217569150732
3,2013,0.0666053474578959,9.077629062906334,1884.8387897149273
3,2014,0.0,10.345946118892419,3707.7879311764223
3,2015,0.0,6.3534671931026825,92.53878009405489
3,2016,0.0,12.671405719498482,2390.593751831663
4,2001,2.80248833592535,9.895672584883604,126.23858481408847
4,2003,0.0,7.518505631220535,103.09493411153161
4,2004,0.1368624919302776,5.362329795043207,120.78077351925738
4,2005,0.0,5.245392398532911,109.32626927779327
4,2006,0.0,5.913221761488844,99.82218606543088
4,2007,0.0,7.457416793778168,1414.6866552507727
4,2008,0.16003939431244615,8.41223309954965,94.81800086938617
4,2009,0.0,6.375872342821142,85.48168580879032
4,2010,0.0,9.783728412605901,2568.540772921447
4,2011,0.0,17.84332086240048,9651.320234939447
4,2012,0.12119579854565042,9.740772622032283,3014.961974543794
4,2013,0.0,8.58870546357246,1888.3542055708635
4,2014,0.09370776985371723,9.985008973010606,3686.712768584836
4,2015,0.2669422199259451,8.874763761815656,94.38567436083221
4,2016,0.0,13.813883077820648,2382.758337729324
4,2017,0.0,10.562552090039636,1320.3081950097157
4,2018,0.4565820354171112,9.549237749599387,98.09028441758774
4,2021,0.7781917653162288,18.318548183294816,2420.358396244513
4,2022,0.0009577534934058672,15.28146964871861,3440.1115898795715
5,2007,0.36284470246734396,9.13516547802591,1402.249792683058
5,2008,0.0,7.953713944801401,120.65224478086817
5,2009,0.4366348434605082,5.9931286697506785,75.98293902998961
5,2010,3.731601951186521,15.7653949816009,2552.578974577578
5,2011,2.8259879048960315,22.53596288375859,9635.56707729092
5,2012,1.2304921968787514,12.149615139554587,3009.5460773217374
5,2013,1.1736901137638198,6.733540939253103,61.834041019067456
6,2007,0.9262198909517565,5.222385454975697,44.1038028849472
6,2008,1.1093325768934637,9.433089465028832,139.20016472580016
6,2009,0.46700693088525785,6.664100532919827,120.07843296211101
7,2008,0.9431859626372736,8.323983720465728,265.88185855281836
7,2009,0.783359386102032,7.951976989316841,77.24438681256217
8,2001,0.6225032819050577,7.362482633085049,405.5877316680097
8,2002,0.0,5.988741638437126,264.1118644502262
8,2003,0.0,6.5111166979699275,98.84965222043873
8,2004,0.0,7.707736396309494,121.43212261537806
8,2005,0.0,5.443937285285714,101.74813925055233
8,2006,0.0,5.8951291309154366,82.21791933724678
8,2007,0.0,7.9966780265650295,1397.1320258903859
8,2008,0.0,7.640561954498135,105.59141467485557
8,2009,0.025962071773327513,6.040820501916457,84.84908061795718
8,2012,0.0,9.7710432722717,3010.6173427850918
8,2013,0.0,9.47789097970267,1885.8012196873733
8,2014,0.0,8.285183425155084,1058.9605734767024
8,2015,0.0,6.740436853159329,81.09192776111101
8,2016,0.0,9.197065649764633,1259.4199804487791
8,2017,0.0,8.00243516988081,1539.3006641467118
8,2018,0.0,7.745816501013232,98.21649392537066
8,2019,1.0727988691437804,9.287157847698058,91.54714419078334
8,2020,1.21078810217387,18.238743080832517,1933.3333333333333
8,2021,1.0719652376987203,20.23741061362763,2422.456187864631
9,2006,0.668612749669933,8.971972690175548,84.02461803726233
9,2007,0.3326661605355787,8.50367768229598,1383.7818918074806
9,2008,0.1964154186103609,7.607514390143001,104.12184276754164
9,2009,0.32152874375755364,6.157023244085864,83.34517550092369
9,2010,0.0,11.103726538799151,2565.0271638081936
9,2019,1.8477382875605817,11.291364406529626,78.68963761351098
9,2021,1.2227043342923172,9.897586268230075,82.66400980993257
10,2004,2.9196209805069495,7.489726879701144,39.14345277237558
10,2008,0.417337139890994,8.665177246620662,91.10366286119563
10,2009,0.0,6.195150949777416,98.69953622299059
10,2010,3.1480797636632203,15.863919183056383,2558.821662116691
10,2011,4.689156815771904,25.754395857177894,9642.378761889911
10,2012,2.0712446681781502,12.838515778951239,3009.806199241477
11,2002,1.6311991482537889,7.856358632696015,154.2934911509922
11,2003,2.0148167180541283,4.298670228237896,29.36044021925317
11,2004,0.29438347320852165,6.138869411524451,123.76596258469581
11,2005,1.2834729267429517,10.587804728100206,2482.832329533233
11,2006,1.7169701504947201,13.855748953427055,1637.2410658485314
11,2007,1.165565230427124,10.65983732393448,1298.3436184075904
11,2008,2.8950672260792123,9.313108870800681,73.30755679608319
12,2008,0.4212082024755219,7.778313019376542,103.98423569230071
12,2009,0.8689297662681693,7.574122163754587,79.16992326275401
13,2002,1.3915218536071616,6.68875473850269,77.39000038450202
13,2004,0.8296839365914401,7.274020340017667,122.80524993618936
13,2005,0.913751313785633,8.421119486807763,621.1514547088735
13,2006,0.0,5.988236887444173,95.32903874706643
13,2007,0.0,7.823440178136216,1415.0775957696574
13,2008,0.0,7.53250051083717,121.22599068966866
13,2009,0.0,6.339874468659648,77.64805144459899
13,2010,0.22220811377055427,10.458080750134014,2567.619289478219
13,2011,0.0,17.862744485481112,9654.477883465877
13,2012,0.0553615106646401,10.090544268891591,3013.4359921367727
13,2013,0.20529593931591217,6.726625731181413,76.97776255072215
13,2014,0.0,8.0631718765325,1063.953405017921
13,2015,0.5146368190356919,7.248079117153949,119.1191729756735
13,2016,0.6206304684556453,14.504403048342445,2382.166344294004
13,2017,1.187904967602592,9.72551898239595,1327.7269167931477
14,1996,0.6173325387097863,6.720767841929917,116.50878507599568
14,1997,0.0,5.2268583590094755,157.95818421548313
14,1998,0.0,5.051419079661716,648.181245253139
14,1999,0.0,4.977242299246069,318.7066591882521
14,2000,0.0,5.636747020854764,87.06519654841802
14,2001,0.0,5.996915875527165,97.09989897189043
14,2002,0.0,6.47880131758141,91.66065398712806
14,2003,0.00856457690990065,7.960552811860601,100.64813463689867
14,2004,1.0544863106532936,7.092973386697026,123.25317120981832
14,2005,0.6559292698790664,6.6406116112128695,98.3355140387379
14,2006,1.047528352523591,8.452245281011452,84.04269660167404
14,2007,1.0208030962747943,9.782303918115122,1403.3224559249566
14,2008,0.8808170626848143,7.30020874240857,97.79776710166162
